sales_month,department,category,units_sold,revenue,cost,gross_margin_dollars,gross_margin_rate
2023-11-01,Men,Swim,70,3634.82,2183.11,1451.71,0.3994
2023-11-01,Men,Sweaters,44,3465.23,1727.84,1737.39,0.5014
2023-11-01,Women,Blazers & Jackets,36,3051.3,1152.19,1899.11,0.6224
2023-11-01,Men,Sleep & Lounge,65,3038.9,1207.46,1831.44,0.6027
2023-11-01,Women,Sweaters,38,3037.54,1362.99,1674.55,0.5513
2023-11-01,Men,Shorts,59,2916.0,1464.34,1451.66,0.4978
2023-11-01,Men,Tops & Tees,64,2718.85,1516.38,1202.47,0.4423
2023-11-01,Women,Swim,42,2640.47,1112.12,1528.35,0.5788
2023-11-01,Women,Sleep & Lounge,51,2547.01,1522.25,1024.76,0.4023
2023-11-01,Women,Fashion Hoodies & Sweatshirts,47,2318.81,1103.81,1215.0,0.524
2023-11-01,Women,Active,37,2265.88,921.51,1344.37,0.5933
2023-11-01,Women,Maternity,43,2195.06,965.23,1229.83,0.5603
2023-11-01,Women,Shorts,44,2133.78,1092.4,1041.38,0.488
2023-11-01,Women,Suits,16,2109.42,1268.06,841.36,0.3989
2023-11-01,Women,Accessories,32,2081.11,846.47,1234.64,0.5933
2023-11-01,Men,Underwear,70,2014.63,959.42,1055.21,0.5238
2023-11-01,Men,Accessories,47,1763.7,684.02,1079.68,0.6122
2023-11-01,Women,Plus,43,1674.78,862.13,812.65,0.4852
2023-11-01,Women,Tops & Tees,38,1674.4,938.36,736.04,0.4396
2023-11-01,Women,Pants & Capris,31,1390.01,735.82,654.19,0.4706
2023-11-01,Women,Skirts,21,1088.81,420.87,667.94,0.6135
2023-11-01,Men,Socks,43,651.75,394.16,257.59,0.3952
2023-11-01,Women,Leggings,23,487.97,295.1,192.87,0.3953
2023-11-01,Women,Socks & Hosiery,26,445.55,174.29,271.26,0.6088
2023-11-01,Women,Jumpsuits & Rompers,8,223.76,113.96,109.8,0.4907
2023-11-01,Women,Clothing Sets,1,57.99,35.61,22.38,0.386
2023-12-01,Men,Outerwear & Coats,51,8351.92,3694.27,4657.65,0.5577
2023-12-01,Men,Suits & Sport Coats,57,7037.72,2807.26,4230.46,0.6011
2023-12-01,Men,Jeans,62,5717.67,3030.92,2686.75,0.4699
2023-12-01,Men,Sweaters,64,4491.2,2235.99,2255.21,0.5021
2023-12-01,Men,Pants,69,4404.36,2014.46,2389.9,0.5426
2023-12-01,Women,Dresses,45,4200.25,1837.24,2363.01,0.5626
2023-12-01,Women,Outerwear & Coats,35,4142.21,1880.63,2261.58,0.546
2023-12-01,Women,Intimates,119,3859.02,2054.92,1804.1,0.4675
2023-12-01,Men,Fashion Hoodies & Sweatshirts,62,3748.29,2070.95,1677.34,0.4475
2023-12-01,Women,Swim,51,3369.41,1439.37,1930.04,0.5728
2023-12-01,Men,Shorts,67,3287.66,1637.73,1649.93,0.5019
2023-12-01,Women,Jeans,37,3273.48,1728.99,1544.49,0.4718
2023-12-01,Men,Sleep & Lounge,61,2866.75,1141.14,1725.61,0.6019
2023-12-01,Men,Active,52,2658.42,1133.92,1524.5,0.5735
2023-12-01,Men,Swim,53,2496.08,1509.47,986.61,0.3953
2023-12-01,Women,Pants & Capris,42,2389.89,1267.15,1122.74,0.4698
2023-12-01,Men,Tops & Tees,61,2383.25,1329.78,1053.47,0.442
2023-12-01,Women,Sweaters,29,2325.14,1060.79,1264.35,0.5438
2023-12-01,Women,Blazers & Jackets,29,2315.08,879.39,1435.69,0.6201
2023-12-01,Women,Fashion Hoodies & Sweatshirts,51,2227.26,1047.19,1180.07,0.5298
2023-12-01,Women,Sleep & Lounge,49,2155.17,1294.31,860.86,0.3994
2023-12-01,Women,Active,38,2102.24,880.63,1221.61,0.5811
2023-12-01,Men,Accessories,49,1699.61,667.43,1032.18,0.6073
2023-12-01,Women,Plus,49,1552.72,775.24,777.48,0.5007
2023-12-01,Men,Underwear,55,1509.54,704.65,804.89,0.5332
2023-12-01,Women,Tops & Tees,37,1440.48,801.72,638.76,0.4434
2023-12-01,Women,Accessories,35,1435.82,579.17,856.65,0.5966
2023-12-01,Men,Socks,69,1319.65,798.04,521.61,0.3953
2023-12-01,Women,Shorts,31,1309.15,662.51,646.64,0.4939
2023-12-01,Women,Skirts,18,1302.49,538.2,764.29,0.5868
2023-12-01,Women,Suits,11,1254.99,759.78,495.21,0.3946
2023-12-01,Women,Maternity,29,1044.24,458.14,586.1,0.5613
2023-12-01,Women,Leggings,28,779.22,470.05,309.17,0.3968
2023-12-01,Women,Socks & Hosiery,32,561.88,228.03,333.85,0.5942
2023-12-01,Women,Jumpsuits & Rompers,10,245.62,130.05,115.57,0.4705
2024-01-01,Men,Jeans,87,8074.82,4277.76,3797.06,0.4702
2024-01-01,Men,Outerwear & Coats,57,7091.27,3139.4,3951.87,0.5573
2024-01-01,Men,Suits & Sport Coats,49,5287.87,2150.44,3137.43,0.5933
2024-01-01,Men,Sweaters,59,5221.69,2602.84,2618.85,0.5015
2024-01-01,Men,Pants,76,4452.55,2035.58,2416.97,0.5428
2024-01-01,Men,Sleep & Lounge,68,4064.59,1614.24,2450.35,0.6029
2024-01-01,Women,Jeans,45,4012.45,2167.52,1844.93,0.4598
2024-01-01,Women,Outerwear & Coats,20,3658.86,1682.44,1976.42,0.5402
2024-01-01,Men,Swim,74,3654.55,2196.28,1458.27,0.399
2024-01-01,Men,Fashion Hoodies & Sweatshirts,56,3320.59,1838.41,1482.18,0.4464
2024-01-01,Women,Dresses,40,3276.26,1457.15,1819.11,0.5552
2024-01-01,Men,Tops & Tees,72,3019.68,1683.52,1336.16,0.4425
2024-01-01,Men,Shorts,61,2920.7,1473.62,1447.08,0.4955
2024-01-01,Women,Swim,40,2866.32,1197.24,1669.08,0.5823
2024-01-01,Women,Intimates,80,2744.37,1469.06,1275.31,0.4647
2024-01-01,Women,Maternity,45,2652.95,1159.43,1493.52,0.563
2024-01-01,Women,Sweaters,36,2622.6,1199.45,1423.15,0.5426
2024-01-01,Men,Accessories,54,2360.38,931.22,1429.16,0.6055
2024-01-01,Women,Blazers & Jackets,22,2051.01,755.51,1295.5,0.6316
2024-01-01,Women,Sleep & Lounge,38,1969.62,1185.18,784.44,0.3983
2024-01-01,Men,Active,49,1945.64,800.55,1145.09,0.5885
2024-01-01,Women,Tops & Tees,48,1944.91,1094.48,850.43,0.4373
2024-01-01,Women,Active,32,1888.12,774.14,1113.98,0.59
2024-01-01,Men,Underwear,68,1881.76,874.54,1007.22,0.5353
2024-01-01,Women,Accessories,37,1735.91,697.96,1037.95,0.5979
2024-01-01,Women,Fashion Hoodies & Sweatshirts,36,1492.93,710.89,782.04,0.5238
2024-01-01,Women,Pants & Capris,28,1329.37,713.99,615.38,0.4629
2024-01-01,Men,Socks,61,1272.44,770.98,501.46,0.3941
2024-01-01,Women,Plus,38,1218.57,597.0,621.57,0.5101
2024-01-01,Women,Shorts,24,1020.04,501.39,518.65,0.5085
2024-01-01,Women,Leggings,20,841.94,498.56,343.38,0.4078
2024-01-01,Women,Skirts,14,739.24,290.0,449.24,0.6077
2024-01-01,Women,Socks & Hosiery,28,520.2,217.46,302.74,0.582
2024-01-01,Women,Suits,5,505.78,310.82,194.96,0.3855
2024-01-01,Women,Jumpsuits & Rompers,7,319.11,157.33,161.78,0.507
2024-01-01,Women,Clothing Sets,3,262.99,161.96,101.03,0.3842
2024-02-01,Men,Outerwear & Coats,42,7706.17,3392.35,4313.82,0.5598
2024-02-01,Men,Jeans,67,6826.22,3626.28,3199.94,0.4688
2024-02-01,Men,Suits & Sport Coats,51,6272.48,2503.84,3768.64,0.6008
2024-02-01,Men,Pants,70,4158.54,1893.87,2264.67,0.5446
2024-02-01,Women,Dresses,59,4023.09,1815.55,2207.54,0.5487
2024-02-01,Women,Jeans,43,3983.86,2172.04,1811.82,0.4548
2024-02-01,Women,Outerwear & Coats,31,3792.34,1698.75,2093.59,0.5521
2024-02-01,Women,Intimates,108,3732.15,1998.74,1733.41,0.4645
2024-02-01,Men,Sleep & Lounge,77,3667.04,1483.5,2183.54,0.5955
2024-02-01,Men,Fashion Hoodies & Sweatshirts,58,3582.74,1988.84,1593.9,0.4449
2024-02-01,Men,Sweaters,48,3319.0,1666.86,1652.14,0.4978
2024-02-01,Women,Sweaters,48,3201.76,1423.22,1778.54,0.5555
2024-02-01,Women,Swim,44,2599.56,1101.52,1498.04,0.5763
2024-02-01,Men,Swim,50,2589.61,1543.97,1045.64,0.4038
2024-02-01,Men,Tops & Tees,56,2578.62,1440.51,1138.11,0.4414
2024-02-01,Men,Shorts,59,2515.91,1252.7,1263.21,0.5021
2024-02-01,Women,Pants & Capris,33,2420.21,1239.35,1180.86,0.4879
2024-02-01,Women,Blazers & Jackets,28,2367.64,909.62,1458.02,0.6158
2024-02-01,Men,Active,60,2346.77,990.49,1356.28,0.5779
2024-02-01,Women,Sleep & Lounge,48,2260.58,1357.37,903.21,0.3995
2024-02-01,Women,Maternity,37,1859.55,828.8,1030.75,0.5543
2024-02-01,Men,Underwear,77,1849.19,875.92,973.27,0.5263
2024-02-01,Women,Tops & Tees,50,1845.31,1016.5,828.81,0.4491
2024-02-01,Women,Fashion Hoodies & Sweatshirts,34,1783.54,831.22,952.32,0.5339
2024-02-01,Men,Accessories,38,1694.31,668.17,1026.14,0.6056
2024-02-01,Women,Active,33,1629.27,683.78,945.49,0.5803
2024-02-01,Women,Plus,39,1424.72,722.34,702.38,0.493
2024-02-01,Men,Socks,62,1418.42,853.08,565.34,0.3986
2024-02-01,Women,Suits,10,1273.5,760.27,513.23,0.403
2024-02-01,Women,Shorts,32,1227.51,625.89,601.62,0.4901
2024-02-01,Women,Accessories,29,1050.75,424.58,626.17,0.5959
2024-02-01,Women,Skirts,16,759.76,305.91,453.85,0.5974
2024-02-01,Women,Leggings,27,747.35,461.14,286.21,0.383
2024-02-01,Women,Jumpsuits & Rompers,8,673.83,359.57,314.26,0.4664
2024-02-01,Women,Socks & Hosiery,29,551.44,216.37,335.07,0.6076
2024-02-01,Women,Clothing Sets,2,126.99,80.19,46.8,0.3685
2024-03-01,Men,Outerwear & Coats,68,9045.39,3986.34,5059.05,0.5593
2024-03-01,Men,Suits & Sport Coats,42,5796.65,2299.62,3497.03,0.6033
2024-03-01,Men,Pants,93,5584.24,2526.99,3057.25,0.5475
2024-03-01,Men,Sweaters,62,5283.09,2639.32,2643.77,0.5004
2024-03-01,Men,Jeans,59,5266.9,2820.09,2446.81,0.4646
2024-03-01,Women,Dresses,52,4585.28,2082.64,2502.64,0.5458
2024-03-01,Women,Outerwear & Coats,30,4563.7,2054.01,2509.69,0.5499
2024-03-01,Women,Swim,55,4471.5,1888.24,2583.26,0.5777
2024-03-01,Women,Intimates,132,4314.85,2269.75,2045.1,0.474
2024-03-01,Women,Jeans,44,3892.56,2135.64,1756.92,0.4514
2024-03-01,Men,Active,52,3330.45,1379.04,1951.41,0.5859
2024-03-01,Women,Sweaters,40,3264.91,1489.04,1775.87,0.5439
2024-03-01,Men,Fashion Hoodies & Sweatshirts,50,2852.55,1560.84,1291.71,0.4528
2024-03-01,Men,Sleep & Lounge,54,2845.32,1151.1,1694.22,0.5954
2024-03-01,Women,Blazers & Jackets,29,2772.3,1017.77,1754.53,0.6329
2024-03-01,Men,Tops & Tees,68,2718.9,1530.48,1188.42,0.4371
2024-03-01,Women,Maternity,58,2681.93,1186.86,1495.07,0.5575
2024-03-01,Men,Accessories,56,2565.84,1038.9,1526.94,0.5951
2024-03-01,Men,Shorts,62,2536.6,1264.74,1271.86,0.5014
2024-03-01,Men,Swim,47,2282.07,1345.45,936.62,0.4104
2024-03-01,Men,Underwear,75,2120.1,1002.09,1118.01,0.5273
2024-03-01,Women,Tops & Tees,43,2110.23,1195.07,915.16,0.4337
2024-03-01,Women,Shorts,49,1970.31,979.16,991.15,0.503
2024-03-01,Women,Fashion Hoodies & Sweatshirts,45,1944.49,900.49,1044.0,0.5369
2024-03-01,Women,Pants & Capris,36,1826.89,989.13,837.76,0.4586
2024-03-01,Women,Plus,56,1803.29,910.1,893.19,0.4953
2024-03-01,Women,Active,42,1800.41,749.83,1050.58,0.5835
2024-03-01,Women,Sleep & Lounge,48,1787.95,1079.66,708.29,0.3961
2024-03-01,Women,Accessories,36,1580.02,633.54,946.48,0.599
2024-03-01,Men,Socks,61,1215.1,730.64,484.46,0.3987
2024-03-01,Women,Socks & Hosiery,52,801.52,322.47,479.05,0.5977
2024-03-01,Women,Suits,7,768.52,477.12,291.4,0.3792
2024-03-01,Women,Skirts,15,627.2,253.75,373.45,0.5954
2024-03-01,Women,Leggings,26,615.33,370.98,244.35,0.3971
2024-03-01,Women,Jumpsuits & Rompers,9,241.89,127.66,114.23,0.4722
2024-03-01,Women,Clothing Sets,2,179.0,114.56,64.44,0.36
2024-04-01,Men,Outerwear & Coats,50,8236.12,3537.03,4699.09,0.5705
2024-04-01,Men,Suits & Sport Coats,60,7411.05,2985.42,4425.63,0.5972
2024-04-01,Women,Outerwear & Coats,44,5694.15,2631.02,3063.13,0.5379
2024-04-01,Men,Jeans,54,5610.88,3045.13,2565.75,0.4573
2024-04-01,Women,Dresses,66,5531.02,2451.61,3079.41,0.5568
2024-04-01,Men,Sweaters,65,5172.99,2602.83,2570.16,0.4968
2024-04-01,Women,Jeans,53,4764.16,2634.04,2130.12,0.4471
2024-04-01,Men,Pants,80,4672.12,2144.91,2527.21,0.5409
2024-04-01,Men,Fashion Hoodies & Sweatshirts,64,4197.89,2316.15,1881.74,0.4483
2024-04-01,Women,Intimates,124,3844.25,2046.08,1798.17,0.4678
2024-04-01,Men,Swim,67,3711.61,2240.01,1471.6,0.3965
2024-04-01,Women,Swim,54,3669.11,1532.82,2136.29,0.5822
2024-04-01,Men,Sleep & Lounge,62,3621.13,1428.63,2192.5,0.6055
2024-04-01,Men,Shorts,57,3600.08,1808.33,1791.75,0.4977
2024-04-01,Women,Sweaters,38,3091.42,1388.47,1702.95,0.5509
2024-04-01,Women,Maternity,57,2809.43,1258.51,1550.92,0.552
2024-04-01,Women,Active,42,2801.05,1123.68,1677.37,0.5988
2024-04-01,Men,Tops & Tees,65,2761.19,1559.27,1201.92,0.4353
2024-04-01,Women,Blazers & Jackets,31,2495.04,943.99,1551.05,0.6217
2024-04-01,Men,Accessories,63,2411.95,935.66,1476.29,0.6121
2024-04-01,Women,Plus,36,2249.58,1089.23,1160.35,0.5158
2024-04-01,Women,Fashion Hoodies & Sweatshirts,38,1970.08,957.0,1013.08,0.5142
2024-04-01,Men,Active,41,1968.91,828.98,1139.93,0.579
2024-04-01,Women,Shorts,49,1800.39,912.09,888.3,0.4934
2024-04-01,Men,Underwear,70,1764.1,828.89,935.21,0.5301
2024-04-01,Women,Accessories,43,1748.74,712.04,1036.7,0.5928
2024-04-01,Women,Tops & Tees,40,1683.06,939.19,743.87,0.442
2024-04-01,Women,Pants & Capris,31,1574.79,829.8,744.99,0.4731
2024-04-01,Women,Sleep & Lounge,36,1450.36,868.2,582.16,0.4014
2024-04-01,Men,Socks,68,1350.58,811.5,539.08,0.3991
2024-04-01,Women,Suits,13,1214.73,741.41,473.32,0.3896
2024-04-01,Women,Socks & Hosiery,50,934.55,376.25,558.3,0.5974
2024-04-01,Women,Skirts,19,844.07,332.05,512.02,0.6066
2024-04-01,Women,Leggings,26,559.12,335.13,223.99,0.4006
2024-04-01,Women,Jumpsuits & Rompers,8,207.46,110.6,96.86,0.4669
2024-04-01,Women,Clothing Sets,2,97.98,61.36,36.62,0.3738
2024-05-01,Men,Outerwear & Coats,58,9018.98,3992.1,5026.88,0.5574
2024-05-01,Men,Jeans,82,8221.17,4324.48,3896.69,0.474
2024-05-01,Men,Suits & Sport Coats,75,8119.55,3230.4,4889.15,0.6021
2024-05-01,Men,Sweaters,83,6380.16,3171.18,3208.98,0.503
2024-05-01,Women,Intimates,154,5679.88,3018.07,2661.81,0.4686
2024-05-01,Women,Jeans,61,5438.69,2930.6,2508.09,0.4612
2024-05-01,Men,Fashion Hoodies & Sweatshirts,87,4752.64,2612.58,2140.06,0.4503
2024-05-01,Women,Outerwear & Coats,33,4557.43,2030.6,2526.83,0.5544
2024-05-01,Men,Pants,78,4536.54,2073.15,2463.39,0.543
2024-05-01,Men,Shorts,67,4442.12,2218.45,2223.67,0.5006
2024-05-01,Women,Sweaters,51,4232.94,1888.49,2344.45,0.5539
2024-05-01,Men,Sleep & Lounge,80,4150.85,1603.92,2546.93,0.6136
2024-05-01,Women,Dresses,63,4127.01,1854.83,2272.18,0.5506
2024-05-01,Women,Swim,60,3741.89,1573.83,2168.06,0.5794
2024-05-01,Men,Tops & Tees,85,3284.15,1837.34,1446.81,0.4405
2024-05-01,Men,Swim,69,3189.55,1903.15,1286.4,0.4033
2024-05-01,Women,Sleep & Lounge,59,2863.45,1734.1,1129.35,0.3944
2024-05-01,Women,Maternity,53,2752.89,1203.52,1549.37,0.5628
2024-05-01,Women,Fashion Hoodies & Sweatshirts,63,2673.89,1260.22,1413.67,0.5287
2024-05-01,Men,Accessories,61,2652.87,1050.85,1602.02,0.6039
2024-05-01,Women,Pants & Capris,41,2354.27,1252.4,1101.87,0.468
2024-05-01,Men,Socks,78,2284.91,1392.4,892.51,0.3906
2024-05-01,Women,Active,40,2062.36,881.02,1181.34,0.5728
2024-05-01,Women,Shorts,52,1990.69,984.61,1006.08,0.5054
2024-05-01,Men,Underwear,72,1904.99,896.97,1008.02,0.5291
2024-05-01,Women,Blazers & Jackets,37,1899.05,731.24,1167.81,0.6149
2024-05-01,Women,Accessories,59,1754.46,706.81,1047.65,0.5971
2024-05-01,Women,Tops & Tees,48,1653.39,910.37,743.02,0.4494
2024-05-01,Women,Suits,14,1635.2,989.75,645.45,0.3947
2024-05-01,Men,Active,44,1566.55,672.01,894.54,0.571
2024-05-01,Women,Plus,41,1298.01,641.66,656.35,0.5057
2024-05-01,Women,Skirts,21,907.53,361.01,546.52,0.6022
2024-05-01,Women,Leggings,31,780.22,463.47,316.75,0.406
2024-05-01,Women,Socks & Hosiery,39,658.13,262.91,395.22,0.6005
2024-05-01,Women,Jumpsuits & Rompers,11,446.3,231.89,214.41,0.4804
2024-05-01,Women,Clothing Sets,4,373.0,230.26,142.74,0.3827
2024-06-01,Men,Outerwear & Coats,68,10804.91,4772.99,6031.92,0.5583
2024-06-01,Men,Jeans,89,8452.04,4478.47,3973.57,0.4701
2024-06-01,Men,Sweaters,92,7163.57,3583.43,3580.14,0.4998
2024-06-01,Men,Suits & Sport Coats,61,6961.48,2768.67,4192.81,0.6023
2024-06-01,Women,Dresses,65,6733.05,3096.55,3636.5,0.5401
2024-06-01,Women,Intimates,145,5996.55,3233.57,2762.98,0.4608
2024-06-01,Women,Outerwear & Coats,29,4586.87,2065.27,2521.6,0.5497
2024-06-01,Men,Shorts,92,4396.88,2208.58,2188.3,0.4977
2024-06-01,Men,Pants,71,4118.41,1892.63,2225.78,0.5404
2024-06-01,Women,Jeans,48,4106.69,2202.15,1904.54,0.4638
2024-06-01,Men,Fashion Hoodies & Sweatshirts,66,3615.03,1980.96,1634.07,0.452
2024-06-01,Men,Tops & Tees,81,3612.14,2016.91,1595.23,0.4416
2024-06-01,Women,Blazers & Jackets,39,3432.02,1319.97,2112.05,0.6154
2024-06-01,Men,Swim,58,2912.58,1765.81,1146.77,0.3937
2024-06-01,Men,Sleep & Lounge,56,2908.22,1158.54,1749.68,0.6016
2024-06-01,Women,Tops & Tees,55,2846.88,1592.27,1254.61,0.4407
2024-06-01,Women,Sleep & Lounge,46,2604.07,1572.87,1031.2,0.396
2024-06-01,Women,Swim,46,2581.12,1084.33,1496.79,0.5799
2024-06-01,Men,Underwear,92,2515.13,1187.32,1327.81,0.5279
2024-06-01,Women,Fashion Hoodies & Sweatshirts,50,2481.4,1185.38,1296.02,0.5223
2024-06-01,Men,Accessories,52,2469.67,983.96,1485.71,0.6016
2024-06-01,Men,Active,49,2395.31,995.72,1399.59,0.5843
2024-06-01,Women,Sweaters,32,2333.34,1017.81,1315.53,0.5638
2024-06-01,Women,Maternity,49,2327.04,1008.6,1318.44,0.5666
2024-06-01,Women,Shorts,55,2301.38,1159.57,1141.81,0.4961
2024-06-01,Women,Accessories,39,1996.94,782.47,1214.47,0.6082
2024-06-01,Women,Pants & Capris,38,1957.72,1044.51,913.21,0.4665
2024-06-01,Women,Active,34,1467.04,613.79,853.25,0.5816
2024-06-01,Women,Plus,39,1316.12,669.96,646.16,0.491
2024-06-01,Men,Socks,64,1310.7,795.02,515.68,0.3934
2024-06-01,Women,Skirts,28,1036.47,411.67,624.8,0.6028
2024-06-01,Women,Socks & Hosiery,46,772.33,308.29,464.04,0.6008
2024-06-01,Women,Leggings,23,621.25,370.48,250.77,0.4037
2024-06-01,Women,Jumpsuits & Rompers,5,340.68,180.56,160.12,0.47
2024-06-01,Women,Suits,3,324.11,191.84,132.27,0.4081
2024-06-01,Women,Clothing Sets,4,254.97,165.25,89.72,0.3519
2024-07-01,Men,Jeans,99,10848.25,5807.5,5040.75,0.4647
2024-07-01,Men,Outerwear & Coats,52,8308.2,3718.98,4589.22,0.5524
2024-07-01,Men,Suits & Sport Coats,60,7471.38,2910.98,4560.4,0.6104
2024-07-01,Men,Sweaters,91,7163.76,3609.74,3554.02,0.4961
2024-07-01,Women,Jeans,59,5886.79,3182.13,2704.66,0.4594
2024-07-01,Women,Sweaters,59,5102.39,2302.72,2799.67,0.5487
2024-07-01,Women,Dresses,54,5008.29,2260.18,2748.11,0.5487
2024-07-01,Women,Outerwear & Coats,41,4775.9,2152.33,2623.57,0.5493
2024-07-01,Men,Pants,81,4522.58,2067.26,2455.32,0.5429
2024-07-01,Women,Intimates,136,4493.21,2396.37,2096.84,0.4667
2024-07-01,Men,Fashion Hoodies & Sweatshirts,71,4348.75,2377.14,1971.61,0.4534
2024-07-01,Women,Maternity,62,3616.04,1602.94,2013.1,0.5567
2024-07-01,Men,Shorts,70,3293.01,1656.43,1636.58,0.497
2024-07-01,Men,Swim,65,3267.07,1954.0,1313.07,0.4019
2024-07-01,Women,Active,44,3250.03,1371.87,1878.16,0.5779
2024-07-01,Men,Sleep & Lounge,63,2860.67,1137.51,1723.16,0.6024
2024-07-01,Women,Sleep & Lounge,49,2732.7,1627.93,1104.77,0.4043
2024-07-01,Women,Swim,40,2652.54,1120.74,1531.8,0.5775
2024-07-01,Men,Tops & Tees,65,2652.35,1483.96,1168.39,0.4405
2024-07-01,Women,Fashion Hoodies & Sweatshirts,55,2630.07,1252.49,1377.58,0.5238
2024-07-01,Men,Accessories,68,2607.72,1059.46,1548.26,0.5937
2024-07-01,Women,Tops & Tees,49,2425.43,1369.03,1056.4,0.4356
2024-07-01,Men,Underwear,83,2253.44,1061.21,1192.23,0.5291
2024-07-01,Men,Active,47,2045.89,855.13,1190.76,0.582
2024-07-01,Women,Accessories,40,1799.76,719.3,1080.46,0.6003
2024-07-01,Women,Shorts,47,1782.12,887.0,895.12,0.5023
2024-07-01,Women,Blazers & Jackets,28,1768.86,694.28,1074.58,0.6075
2024-07-01,Women,Plus,44,1766.09,880.66,885.43,0.5013
2024-07-01,Women,Pants & Capris,35,1744.07,906.56,837.51,0.4802
2024-07-01,Women,Skirts,25,1418.26,566.02,852.24,0.6009
2024-07-01,Women,Suits,13,1340.93,798.79,542.14,0.4043
2024-07-01,Men,Socks,60,1057.54,637.37,420.17,0.3973
2024-07-01,Women,Leggings,27,727.41,434.16,293.25,0.4031
2024-07-01,Women,Socks & Hosiery,40,667.37,269.96,397.41,0.5955
2024-07-01,Women,Jumpsuits & Rompers,7,533.07,269.01,264.06,0.4954
2024-07-01,Women,Clothing Sets,5,373.95,232.95,141.0,0.3771
2024-08-01,Men,Outerwear & Coats,92,12437.92,5490.89,6947.03,0.5585
2024-08-01,Men,Jeans,97,9171.2,4908.48,4262.72,0.4648
2024-08-01,Men,Sweaters,87,6488.5,3205.82,3282.68,0.5059
2024-08-01,Men,Suits & Sport Coats,51,6323.15,2503.16,3819.99,0.6041
2024-08-01,Women,Dresses,59,5240.68,2413.14,2827.54,0.5395
2024-08-01,Women,Outerwear & Coats,45,5024.07,2256.47,2767.6,0.5509
2024-08-01,Women,Jeans,56,5014.07,2719.51,2294.56,0.4576
2024-08-01,Women,Intimates,135,4694.55,2493.44,2201.11,0.4689
2024-08-01,Men,Pants,79,4256.07,1966.56,2289.51,0.5379
2024-08-01,Men,Tops & Tees,92,3989.77,2213.85,1775.92,0.4451
2024-08-01,Women,Blazers & Jackets,37,3887.51,1481.94,2405.57,0.6188
2024-08-01,Men,Swim,77,3704.96,2242.89,1462.07,0.3946
2024-08-01,Men,Fashion Hoodies & Sweatshirts,69,3626.89,1999.46,1627.43,0.4487
2024-08-01,Women,Swim,52,3595.53,1514.44,2081.09,0.5788
2024-08-01,Men,Sleep & Lounge,77,3545.09,1400.47,2144.62,0.605
2024-08-01,Men,Shorts,73,3435.15,1709.69,1725.46,0.5023
2024-08-01,Women,Sweaters,36,3005.54,1336.42,1669.12,0.5553
2024-08-01,Men,Active,59,2704.67,1132.23,1572.44,0.5814
2024-08-01,Women,Maternity,57,2692.4,1202.71,1489.69,0.5533
2024-08-01,Men,Accessories,67,2513.05,999.17,1513.88,0.6024
2024-08-01,Women,Fashion Hoodies & Sweatshirts,50,2481.88,1166.64,1315.24,0.5299
2024-08-01,Women,Sleep & Lounge,47,2403.26,1434.26,969.0,0.4032
2024-08-01,Women,Skirts,31,2356.32,913.24,1443.08,0.6124
2024-08-01,Women,Pants & Capris,36,2342.52,1209.33,1133.19,0.4837
2024-08-01,Women,Active,49,2076.22,849.27,1226.95,0.591
2024-08-01,Men,Underwear,75,1916.75,895.4,1021.35,0.5329
2024-08-01,Women,Tops & Tees,43,1911.64,1057.38,854.26,0.4469
2024-08-01,Women,Shorts,40,1640.74,831.23,809.51,0.4934
2024-08-01,Women,Accessories,47,1621.72,665.31,956.41,0.5897
2024-08-01,Women,Suits,13,1574.09,954.88,619.21,0.3934
2024-08-01,Women,Plus,46,1517.63,743.86,773.77,0.5099
2024-08-01,Men,Socks,64,1224.63,732.24,492.39,0.4021
2024-08-01,Women,Jumpsuits & Rompers,15,868.38,478.81,389.57,0.4486
2024-08-01,Women,Socks & Hosiery,41,739.13,298.7,440.43,0.5959
2024-08-01,Women,Leggings,28,551.21,325.63,225.58,0.4093
2024-08-01,Women,Clothing Sets,1,59.0,38.94,20.06,0.34
2024-09-01,Men,Jeans,89,10176.06,5390.96,4785.1,0.4702
2024-09-01,Men,Outerwear & Coats,65,9155.71,4015.21,5140.5,0.5615
2024-09-01,Men,Sweaters,82,6244.13,3162.2,3081.93,0.4936
2024-09-01,Men,Suits & Sport Coats,55,5990.93,2403.61,3587.32,0.5988
2024-09-01,Women,Outerwear & Coats,39,5238.28,2336.64,2901.64,0.5539
2024-09-01,Men,Pants,89,5186.04,2365.88,2820.16,0.5438
2024-09-01,Women,Dresses,66,5014.33,2251.55,2762.78,0.551
2024-09-01,Men,Fashion Hoodies & Sweatshirts,87,4970.03,2740.67,2229.36,0.4486
2024-09-01,Women,Jeans,49,4592.86,2475.47,2117.39,0.461
2024-09-01,Women,Sweaters,55,4538.15,2014.26,2523.89,0.5562
2024-09-01,Women,Intimates,127,4181.06,2224.66,1956.4,0.4679
2024-09-01,Men,Sleep & Lounge,71,3837.94,1556.47,2281.47,0.5945
2024-09-01,Women,Swim,53,3780.13,1601.54,2178.59,0.5763
2024-09-01,Men,Tops & Tees,99,3630.87,2026.12,1604.75,0.442
2024-09-01,Men,Accessories,82,3471.55,1407.59,2063.96,0.5945
2024-09-01,Women,Maternity,60,3261.5,1445.87,1815.63,0.5567
2024-09-01,Men,Shorts,66,3109.38,1548.2,1561.18,0.5021
